,Ethnic,General
bouillon,0.15950920245398773,0.04927536231884058
ambergris,0.006134969325153374,0.0463768115942029
rise brandy,0.006134969325153374,0.0463768115942029
black currant,0.018404907975460124,0.0463768115942029
orleans molass,0.006134969325153374,0.0463768115942029
blackfish,0.012269938650306749,0.0463768115942029
raspberry vinegar,0.012269938650306749,0.0463768115942029
cream tartare,0.006134969325153374,0.0463768115942029
stone peach,0.024539877300613498,0.0463768115942029
morel,0.006134969325153374,0.0463768115942029
bread dough,0.024539877300613498,0.0463768115942029
mango,0.006134969325153374,0.0463768115942029
tabasco sauce,0.03680981595092025,0.0463768115942029
bass fillet,0.006134969325153374,0.0463768115942029
west indian molass,0.012269938650306749,0.0463768115942029
verjuice,0.006134969325153374,0.0463768115942029
canned peach,0.012269938650306749,0.0463768115942029
leg bone,0.006134969325153374,0.0463768115942029
bouquet garni,0.018404907975460124,0.0463768115942029
lamb shoulder,0.024539877300613498,0.0463768115942029
grape jelly,0.018404907975460124,0.0463768115942029
orange pulp,0.012269938650306749,0.0463768115942029
white sugar,0.018404907975460124,0.0463768115942029
saccharine,0.006134969325153374,0.0463768115942029
lobster tail,0.006134969325153374,0.0463768115942029
english walnut meat,0.006134969325153374,0.0463768115942029
guinea fowl,0.012269938650306749,0.0463768115942029
green grape,0.03067484662576687,0.0463768115942029
flower,0.006134969325153374,0.0463768115942029
bluefish,0.024539877300613498,0.0463768115942029
meat stock,0.049079754601226995,0.0463768115942029
salted meat,0.024539877300613498,0.0463768115942029
dried mint,0.024539877300613498,0.043478260869565216
carmine,0.03067484662576687,0.043478260869565216
hog's lard,0.012269938650306749,0.043478260869565216
corn syrup,0.03067484662576687,0.043478260869565216
thick sweet cream,0.006134969325153374,0.043478260869565216
butter bean,0.006134969325153374,0.043478260869565216
vanilla chocolate,0.06748466257668712,0.043478260869565216
pork sausage,0.012269938650306749,0.043478260869565216
elderberry,0.006134969325153374,0.043478260869565216
yellow rind,0.024539877300613498,0.043478260869565216
veal udder,0.006134969325153374,0.043478260869565216
cracked ice,0.024539877300613498,0.043478260869565216
mustard sauce,0.006134969325153374,0.043478260869565216
piecrust,0.0736196319018405,0.043478260869565216
sippet,0.006134969325153374,0.043478260869565216
pickled onion,0.018404907975460124,0.043478260869565216
potato water,0.018404907975460124,0.043478260869565216
ratafia,0.006134969325153374,0.043478260869565216
hartshorn,0.006134969325153374,0.043478260869565216
potato ball,0.012269938650306749,0.043478260869565216
lightbrown sugar,0.012269938650306749,0.043478260869565216
thickening,0.006134969325153374,0.043478260869565216
almond cream,0.006134969325153374,0.043478260869565216
clarified syrup,0.006134969325153374,0.043478260869565216
savoy biscuit,0.006134969325153374,0.043478260869565216
tart jelly,0.012269938650306749,0.043478260869565216
allspice berry,0.012269938650306749,0.043478260869565216
powdered sage,0.006134969325153374,0.043478260869565216
butter cracker,0.006134969325153374,0.043478260869565216
dumpling,0.05521472392638037,0.043478260869565216
toasted point,0.006134969325153374,0.043478260869565216
green,0.018404907975460124,0.043478260869565216
lamb sweetbread,0.012269938650306749,0.043478260869565216
cream dressing,0.012269938650306749,0.043478260869565216
black tea,0.006134969325153374,0.043478260869565216
goosefat,0.36809815950920244,0.043478260869565216
potash,0.006134969325153374,0.043478260869565216
red currant juice,0.012269938650306749,0.043478260869565216
lean mutton,0.012269938650306749,0.04057971014492753
cinnamon bark,0.13496932515337423,0.04057971014492753
pineapple syrup,0.012269938650306749,0.04057971014492753
angostura bitter,0.03680981595092025,0.04057971014492753
semolina,0.012269938650306749,0.04057971014492753
stewed onion,0.012269938650306749,0.04057971014492753
curacoa,0.018404907975460124,0.04057971014492753
clarified dripping,0.024539877300613498,0.04057971014492753
jordan almond,0.018404907975460124,0.04057971014492753
roasted beef tenderloin,0.006134969325153374,0.04057971014492753
roll oat,0.024539877300613498,0.04057971014492753
french carrot,0.006134969325153374,0.04057971014492753
veal suet,0.012269938650306749,0.04057971014492753
flaxseed,0.012269938650306749,0.04057971014492753
fruit pulp,0.006134969325153374,0.04057971014492753
ratafia cake,0.006134969325153374,0.04057971014492753
winter savory,0.006134969325153374,0.04057971014492753
gum,0.006134969325153374,0.04057971014492753
mixed herb,0.018404907975460124,0.04057971014492753
apple juice,0.006134969325153374,0.04057971014492753
herb sauce,0.006134969325153374,0.04057971014492753
toasted cracker,0.018404907975460124,0.04057971014492753
catfish,0.006134969325153374,0.04057971014492753
old cheese,0.006134969325153374,0.04057971014492753
quince marmalade,0.018404907975460124,0.04057971014492753
watermelon rind,0.018404907975460124,0.04057971014492753
roasted mutton,0.012269938650306749,0.04057971014492753
mock cream,0.012269938650306749,0.04057971014492753
grape wine,0.006134969325153374,0.04057971014492753
skate,0.006134969325153374,0.04057971014492753
sheep head,0.006134969325153374,0.04057971014492753
citron peel,0.006134969325153374,0.04057971014492753
musk,0.006134969325153374,0.04057971014492753
canned salmon,0.006134969325153374,0.03768115942028986
ale yeast,0.012269938650306749,0.03768115942028986
raspberry syrup,0.024539877300613498,0.03768115942028986
huckleberry,0.10429447852760736,0.03768115942028986
poultry,0.049079754601226995,0.03768115942028986
white vinegar,0.05521472392638037,0.03768115942028986
eggwhip,0.012269938650306749,0.03768115942028986
vol-au-vent,0.006134969325153374,0.03768115942028986
nasturtium seed,0.006134969325153374,0.03768115942028986
lamb saddle,0.018404907975460124,0.03768115942028986
salt brine,0.03680981595092025,0.03768115942028986
nectarine,0.006134969325153374,0.03768115942028986
grouse,0.006134969325153374,0.03768115942028986
tomato ketchup,0.012269938650306749,0.03768115942028986
veal forcemeat,0.012269938650306749,0.03768115942028986
preserved orange,0.006134969325153374,0.03768115942028986
crack wheat,0.03067484662576687,0.03768115942028986
red apple,0.012269938650306749,0.03768115942028986
prairie hen,0.006134969325153374,0.03768115942028986
flounder fillet,0.006134969325153374,0.03768115942028986
mutton fat,0.012269938650306749,0.03768115942028986
champagne sauce,0.006134969325153374,0.03768115942028986
beef rib,0.024539877300613498,0.03768115942028986
malaga grape,0.024539877300613498,0.03768115942028986
lead,0.006134969325153374,0.03768115942028986
peppermint oil,0.012269938650306749,0.03768115942028986
lemon brandy,0.006134969325153374,0.03768115942028986
chicken gravy,0.018404907975460124,0.03768115942028986
tamarind,0.006134969325153374,0.03768115942028986
navel orange,0.012269938650306749,0.03768115942028986
jelly sauce,0.024539877300613498,0.03768115942028986
mush,0.03067484662576687,0.03768115942028986
pistachio,0.024539877300613498,0.03768115942028986
biscuit dough,0.018404907975460124,0.03768115942028986
dried mushroom,0.1411042944785276,0.03768115942028986
green sage,0.006134969325153374,0.03768115942028986
shalot,0.018404907975460124,0.03768115942028986
cardamom seed,0.05521472392638037,0.03768115942028986
spruce,0.006134969325153374,0.03768115942028986
anise,0.006134969325153374,0.03768115942028986
hop yeast,0.024539877300613498,0.03768115942028986
red cabbage,0.049079754601226995,0.03768115942028986
roasted fowl,0.018404907975460124,0.034782608695652174
endive,0.018404907975460124,0.034782608695652174
red fruit,0.006134969325153374,0.034782608695652174
gravy sauce,0.006134969325153374,0.034782608695652174
kidney bean,0.04294478527607362,0.034782608695652174
angelica lozenge,0.006134969325153374,0.034782608695652174
gage,0.018404907975460124,0.034782608695652174
yellow corn meal,0.012269938650306749,0.034782608695652174
crab sauce,0.018404907975460124,0.034782608695652174
wild pigeon,0.006134969325153374,0.034782608695652174
white corn,0.006134969325153374,0.034782608695652174
mild cheese,0.024539877300613498,0.034782608695652174
carraway,0.006134969325153374,0.034782608695652174
oyster cracker,0.012269938650306749,0.034782608695652174
peanut butter,0.018404907975460124,0.034782608695652174
celery vinegar,0.012269938650306749,0.034782608695652174
halibut fillet,0.006134969325153374,0.034782608695652174
irish potato,0.0736196319018405,0.034782608695652174
aspic jelly,0.03680981595092025,0.034782608695652174
artichoke bottom,0.006134969325153374,0.034782608695652174
sturgeon,0.018404907975460124,0.034782608695652174
mushroom powder,0.012269938650306749,0.034782608695652174
peach brandy,0.006134969325153374,0.034782608695652174
scallion,0.03680981595092025,0.034782608695652174
cook meat,0.012269938650306749,0.034782608695652174
apple peel,0.012269938650306749,0.034782608695652174
chicken cream,0.006134969325153374,0.034782608695652174
strawberry cream,0.012269938650306749,0.034782608695652174
turbot,0.006134969325153374,0.034782608695652174
orange extract,0.012269938650306749,0.034782608695652174
ginger ale,0.006134969325153374,0.034782608695652174
pigeon egg,0.006134969325153374,0.034782608695652174
anchovy liquor,0.006134969325153374,0.034782608695652174
game stock,0.006134969325153374,0.034782608695652174
cockscomb,0.03067484662576687,0.034782608695652174
pork loin,0.012269938650306749,0.034782608695652174
apple butter,0.006134969325153374,0.034782608695652174
oak,0.006134969325153374,0.034782608695652174
apricot jam,0.024539877300613498,0.034782608695652174
soda biscuit,0.006134969325153374,0.034782608695652174
meat juice,0.03680981595092025,0.034782608695652174
italian vermouth,0.006134969325153374,0.034782608695652174
raspberry cream,0.006134969325153374,0.034782608695652174
apollinari,0.012269938650306749,0.034782608695652174
oyster crab,0.006134969325153374,0.034782608695652174
river water,0.006134969325153374,0.034782608695652174
blackberry jam,0.006134969325153374,0.034782608695652174
vanilla flavor,0.024539877300613498,0.034782608695652174
sal volatile,0.006134969325153374,0.034782608695652174
roasted game,0.006134969325153374,0.034782608695652174
pork tenderloin,0.006134969325153374,0.034782608695652174
bake apple,0.024539877300613498,0.034782608695652174
beeswax,0.006134969325153374,0.034782608695652174
white pepper corn,0.006134969325153374,0.034782608695652174
spiced vinegar,0.012269938650306749,0.034782608695652174
duck liver,0.006134969325153374,0.034782608695652174
muskmelon,0.006134969325153374,0.03188405797101449
hen lobster,0.012269938650306749,0.03188405797101449
neat's tongue,0.006134969325153374,0.03188405797101449
clam juice,0.012269938650306749,0.03188405797101449
smell,0.012269938650306749,0.03188405797101449
balm,0.012269938650306749,0.03188405797101449
snipe,0.018404907975460124,0.03188405797101449
omelet,0.012269938650306749,0.03188405797101449
veal steak,0.018404907975460124,0.03188405797101449
tench,0.006134969325153374,0.03188405797101449
preserved quince,0.006134969325153374,0.03188405797101449
curry sauce,0.006134969325153374,0.03188405797101449
chocolate sauce,0.024539877300613498,0.03188405797101449
sorrel sauce,0.006134969325153374,0.03188405797101449
milk toast,0.012269938650306749,0.03188405797101449
unskimmed milk,0.006134969325153374,0.03188405797101449
stewed celery,0.012269938650306749,0.03188405797101449
cow heel,0.012269938650306749,0.03188405797101449
salted tongue,0.012269938650306749,0.03188405797101449
tomato catsup,0.012269938650306749,0.03188405797101449
wild grape,0.006134969325153374,0.03188405797101449
mutton kidney,0.018404907975460124,0.03188405797101449
dab,0.012269938650306749,0.03188405797101449
kidney fat,0.018404907975460124,0.03188405797101449
currant jelly sauce,0.006134969325153374,0.03188405797101449
rum sauce,0.03067484662576687,0.03188405797101449
corn cob,0.006134969325153374,0.03188405797101449
ox cheek,0.012269938650306749,0.03188405797101449
frog leg,0.018404907975460124,0.03188405797101449
white indian meal,0.006134969325153374,0.03188405797101449
liver forcemeat,0.012269938650306749,0.03188405797101449
roasted partridge,0.006134969325153374,0.03188405797101449
mutton scrag,0.012269938650306749,0.03188405797101449
paper round,0.006134969325153374,0.03188405797101449
pickled cabbage,0.006134969325153374,0.03188405797101449
tart paste,0.006134969325153374,0.03188405797101449
clay,0.006134969325153374,0.03188405797101449
oyster plant,0.012269938650306749,0.03188405797101449
saffron infusion,0.006134969325153374,0.03188405797101449
dried prune,0.012269938650306749,0.03188405797101449
candied peel,0.06748466257668712,0.03188405797101449
wild turkey,0.018404907975460124,0.03188405797101449
bermuda onion,0.012269938650306749,0.03188405797101449
coffee cream,0.012269938650306749,0.03188405797101449
pulverized alum,0.018404907975460124,0.03188405797101449
green asparagus,0.006134969325153374,0.03188405797101449
sugar sauce,0.012269938650306749,0.03188405797101449
strawberry water,0.006134969325153374,0.03188405797101449
roquefort,0.006134969325153374,0.03188405797101449
honey water,0.006134969325153374,0.03188405797101449
raspberry pulp,0.006134969325153374,0.03188405797101449
white mountain cream,0.006134969325153374,0.03188405797101449
noodle,0.13496932515337423,0.03188405797101449
strawberry pulp,0.012269938650306749,0.03188405797101449
lamb kidney,0.03067484662576687,0.03188405797101449
water fish,0.006134969325153374,0.03188405797101449
smoked fat,0.006134969325153374,0.03188405797101449
capsicum,0.012269938650306749,0.03188405797101449
fish fillet,0.006134969325153374,0.03188405797101449
sweet herb,0.006134969325153374,0.03188405797101449
salt and water,0.006134969325153374,0.03188405797101449
sheep tongue,0.018404907975460124,0.03188405797101449
pompano,0.018404907975460124,0.03188405797101449
sea bass,0.024539877300613498,0.03188405797101449
green ginger,0.012269938650306749,0.03188405797101449
blanc mange,0.012269938650306749,0.03188405797101449
knox gelatine,0.006134969325153374,0.03188405797101449
lamb loin,0.018404907975460124,0.03188405797101449
force meat ball,0.006134969325153374,0.03188405797101449
sweet marjoram,0.024539877300613498,0.03188405797101449
tumeric,0.012269938650306749,0.03188405797101449
preserved pear,0.012269938650306749,0.03188405797101449
turtle meat,0.006134969325153374,0.028985507246376812
elder,0.012269938650306749,0.028985507246376812
green apple,0.018404907975460124,0.028985507246376812
red cherry,0.05521472392638037,0.028985507246376812
whortleberry,0.006134969325153374,0.028985507246376812
beet juice,0.012269938650306749,0.028985507246376812
port wine sauce,0.006134969325153374,0.028985507246376812
yellow corn,0.006134969325153374,0.028985507246376812
cream cracker,0.006134969325153374,0.028985507246376812
roasted pig,0.006134969325153374,0.028985507246376812
mocha coffee,0.012269938650306749,0.028985507246376812
calf brain,0.04294478527607362,0.028985507246376812
porterhouse steak,0.024539877300613498,0.028985507246376812
white fruit,0.006134969325153374,0.028985507246376812
pulverized saltpetre,0.006134969325153374,0.028985507246376812
lean sauce,0.006134969325153374,0.028985507246376812
cane sugar,0.006134969325153374,0.028985507246376812
preserved citron,0.006134969325153374,0.028985507246376812
mushroom head,0.006134969325153374,0.028985507246376812
hop water,0.006134969325153374,0.028985507246376812
cabbage lettuce,0.006134969325153374,0.028985507246376812
porter,0.006134969325153374,0.028985507246376812
orange sauce,0.006134969325153374,0.028985507246376812
black bean,0.012269938650306749,0.028985507246376812
green currant,0.006134969325153374,0.028985507246376812
coffee extract,0.006134969325153374,0.028985507246376812
smoked sausage,0.012269938650306749,0.028985507246376812
parsley sauce,0.006134969325153374,0.028985507246376812
potato starch,0.006134969325153374,0.028985507246376812
mutton gravy,0.006134969325153374,0.028985507246376812
roasted goose,0.018404907975460124,0.028985507246376812
scotch barley,0.012269938650306749,0.028985507246376812
cucumber sauce,0.006134969325153374,0.028985507246376812
poppy seed,0.12883435582822086,0.028985507246376812
pike,0.05521472392638037,0.028985507246376812
whiting,0.012269938650306749,0.028985507246376812
elderflower,0.012269938650306749,0.028985507246376812
strawberry jelly,0.006134969325153374,0.028985507246376812
anisette,0.024539877300613498,0.028985507246376812
veal shin,0.006134969325153374,0.028985507246376812
currant sauce,0.012269938650306749,0.028985507246376812
cocoanut milk,0.018404907975460124,0.028985507246376812
lemon pulp,0.012269938650306749,0.028985507246376812
codlin,0.006134969325153374,0.028985507246376812
black pepper corn,0.006134969325153374,0.028985507246376812
freestone peach,0.024539877300613498,0.028985507246376812
powdered cracker,0.012269938650306749,0.028985507246376812
corn pulp,0.012269938650306749,0.028985507246376812
curd,0.012269938650306749,0.028985507246376812
lemon flavoring,0.006134969325153374,0.028985507246376812
green parsley leaf,0.006134969325153374,0.028985507246376812
rose extract,0.006134969325153374,0.028985507246376812
crayfish,0.024539877300613498,0.028985507246376812
white mustard,0.018404907975460124,0.028985507246376812
gum syrup,0.006134969325153374,0.028985507246376812
boil,0.012269938650306749,0.028985507246376812
marshmallow,0.05521472392638037,0.028985507246376812
indian corn,0.006134969325153374,0.028985507246376812
seltzer,0.006134969325153374,0.028985507246376812
bell pepper,0.03067484662576687,0.028985507246376812
hard boil egg yolk,0.018404907975460124,0.028985507246376812
celery heart,0.018404907975460124,0.028985507246376812
blackberry juice,0.018404907975460124,0.028985507246376812
chicken bone,0.024539877300613498,0.028985507246376812
pork forcemeat,0.006134969325153374,0.028985507246376812
savory spice,0.006134969325153374,0.02608695652173913
garlic head,0.012269938650306749,0.02608695652173913
sponge,0.03680981595092025,0.02608695652173913
old whisky,0.006134969325153374,0.02608695652173913
burned butter,0.006134969325153374,0.02608695652173913
eringo root,0.006134969325153374,0.02608695652173913
corned pork,0.006134969325153374,0.02608695652173913
preserved lemon,0.012269938650306749,0.02608695652173913
fried bread crumb,0.006134969325153374,0.02608695652173913
veal stuffing,0.012269938650306749,0.02608695652173913
clabber,0.018404907975460124,0.02608695652173913
dried fig,0.024539877300613498,0.02608695652173913
cream chicken,0.006134969325153374,0.02608695652173913
mutton bone,0.006134969325153374,0.02608695652173913
macaroon paste,0.024539877300613498,0.02608695652173913
condensed milk,0.006134969325153374,0.02608695652173913
yellow tomato,0.012269938650306749,0.02608695652173913
calf foot jelly,0.012269938650306749,0.02608695652173913
veal scrag,0.006134969325153374,0.02608695652173913
dried sage,0.006134969325153374,0.02608695652173913
cive,0.006134969325153374,0.02608695652173913
white cream,0.03067484662576687,0.02608695652173913
pie paste,0.024539877300613498,0.02608695652173913
almond ice cream,0.006134969325153374,0.02608695652173913
syllabub,0.006134969325153374,0.02608695652173913
egg shell,0.024539877300613498,0.02608695652173913
lavender,0.012269938650306749,0.02608695652173913
mulberry,0.006134969325153374,0.02608695652173913
madère sauce,0.006134969325153374,0.02608695652173913
poultry seasoning,0.006134969325153374,0.02608695652173913
fish gravy,0.03067484662576687,0.02608695652173913
sol fillet,0.006134969325153374,0.02608695652173913
strawberry sauce,0.006134969325153374,0.02608695652173913
brandy peach,0.006134969325153374,0.02608695652173913
salmon steak,0.006134969325153374,0.02608695652173913
oyster broth,0.006134969325153374,0.02608695652173913
orange sugar,0.006134969325153374,0.02608695652173913
short crust,0.006134969325153374,0.02608695652173913
dried parsley,0.006134969325153374,0.02608695652173913
leg meat,0.012269938650306749,0.02608695652173913
irish moss,0.012269938650306749,0.02608695652173913
sulphur,0.006134969325153374,0.02608695652173913
bitter almond,0.006134969325153374,0.02608695652173913
harvey sauce,0.006134969325153374,0.02608695652173913
neck clam,0.006134969325153374,0.02608695652173913
vinegar pickle,0.024539877300613498,0.02608695652173913
mead,0.006134969325153374,0.02608695652173913
starch powder,0.006134969325153374,0.02608695652173913
corn flour,0.006134969325153374,0.02608695652173913
hazelnut butter,0.006134969325153374,0.02608695652173913
preserved ginger,0.024539877300613498,0.02608695652173913
chervil leaf,0.006134969325153374,0.02608695652173913
apple water,0.006134969325153374,0.02608695652173913
clarified isinglass,0.012269938650306749,0.02608695652173913
milk sugar,0.006134969325153374,0.02608695652173913
fish skin,0.006134969325153374,0.02608695652173913
milk biscuit,0.006134969325153374,0.02608695652173913
ox foot,0.006134969325153374,0.02608695652173913
soda supercarbonate,0.006134969325153374,0.02608695652173913
trimming,0.018404907975460124,0.02608695652173913
chili pepper,0.06748466257668712,0.02608695652173913
game broth,0.006134969325153374,0.02608695652173913
canned fruit,0.012269938650306749,0.02608695652173913
cedrat,0.006134969325153374,0.02608695652173913
tomato pickle,0.006134969325153374,0.02608695652173913
gum paste,0.006134969325153374,0.02608695652173913
mushroom essence,0.012269938650306749,0.02608695652173913
cullis,0.006134969325153374,0.02608695652173913
zephyrette,0.012269938650306749,0.02608695652173913
preserved apricot,0.006134969325153374,0.02608695652173913
pecan meat,0.012269938650306749,0.02608695652173913
white wine stock,0.006134969325153374,0.02608695652173913
chartreuse,0.006134969325153374,0.02608695652173913
dried almond,0.006134969325153374,0.02608695652173913
black pepper berry,0.006134969325153374,0.02608695652173913
vanilla cream sauce,0.006134969325153374,0.02608695652173913
anchovy toast,0.006134969325153374,0.02608695652173913
liquid sauce,0.012269938650306749,0.02608695652173913
cream filling,0.006134969325153374,0.02608695652173913
cantaloupe,0.03067484662576687,0.02608695652173913
white fat,0.006134969325153374,0.02608695652173913
orange cream,0.006134969325153374,0.02608695652173913
celery tip,0.012269938650306749,0.02608695652173913
apricot pulp,0.006134969325153374,0.02608695652173913
wheat meal,0.012269938650306749,0.02608695652173913
peach juice,0.018404907975460124,0.02608695652173913
malaga wine,0.006134969325153374,0.02608695652173913
liquorice root,0.006134969325153374,0.02608695652173913
snow,0.006134969325153374,0.02608695652173913
essential oil,0.006134969325153374,0.02318840579710145
acid,0.006134969325153374,0.02318840579710145
popcorn,0.018404907975460124,0.02318840579710145
yellow indian meal,0.006134969325153374,0.02318840579710145
almond biscuit,0.006134969325153374,0.02318840579710145
prune juice,0.018404907975460124,0.02318840579710145
berry juice,0.006134969325153374,0.02318840579710145
almond flavoring,0.012269938650306749,0.02318840579710145
sauterne,0.018404907975460124,0.02318840579710145
clove oil,0.012269938650306749,0.02318840579710145
powdered ginger,0.03067484662576687,0.02318840579710145
violet,0.012269938650306749,0.02318840579710145
fruit marmalade,0.012269938650306749,0.02318840579710145
strawberry marmalade,0.006134969325153374,0.02318840579710145
lamprey,0.006134969325153374,0.02318840579710145
white peppercorn,0.012269938650306749,0.02318840579710145
chicken halibut,0.006134969325153374,0.02318840579710145
peach pulp,0.006134969325153374,0.02318840579710145
rabbit meat,0.006134969325153374,0.02318840579710145
ley,0.006134969325153374,0.02318840579710145
pork breast,0.006134969325153374,0.02318840579710145
creme de menthe,0.006134969325153374,0.02318840579710145
rise leaf,0.024539877300613498,0.02318840579710145
russian isinglass,0.006134969325153374,0.02318840579710145
flaked fish,0.006134969325153374,0.02318840579710145
ham fat,0.012269938650306749,0.02318840579710145
powdered alum,0.012269938650306749,0.02318840579710145
lemonade,0.012269938650306749,0.02318840579710145
race ginger,0.006134969325153374,0.02318840579710145
sugar water,0.012269938650306749,0.02318840579710145
salmon trout,0.024539877300613498,0.02318840579710145
raw egg yolk,0.006134969325153374,0.02318840579710145
nasturtion,0.006134969325153374,0.02318840579710145
fowl liver,0.018404907975460124,0.02318840579710145
lemon sugar,0.012269938650306749,0.02318840579710145
white jelly,0.006134969325153374,0.02318840579710145
english wholewheat flour,0.006134969325153374,0.02318840579710145
canton ginger,0.012269938650306749,0.02318840579710145
caramelized sugar,0.012269938650306749,0.02318840579710145
scald cream,0.006134969325153374,0.02318840579710145
white ginger root,0.006134969325153374,0.02318840579710145
ox tongue,0.006134969325153374,0.02318840579710145
bergamot essence,0.006134969325153374,0.02318840579710145
lemon cream,0.012269938650306749,0.02318840579710145
pinion,0.006134969325153374,0.02318840579710145
cream gravy,0.012269938650306749,0.02318840579710145
rice cream,0.006134969325153374,0.02318840579710145
piquante,0.006134969325153374,0.02318840579710145
steamed rice,0.012269938650306749,0.02318840579710145
roasted meat gravy,0.006134969325153374,0.02318840579710145
frosting,0.018404907975460124,0.02318840579710145
pork steak,0.006134969325153374,0.02318840579710145
game meat,0.006134969325153374,0.02318840579710145
emptin,0.006134969325153374,0.02318840579710145
raspberry marmalade,0.006134969325153374,0.02318840579710145
beef flank,0.018404907975460124,0.02318840579710145
rain water,0.018404907975460124,0.02318840579710145
green bean,0.11042944785276074,0.02318840579710145
lemon ice,0.006134969325153374,0.02318840579710145
fritter batter,0.012269938650306749,0.02318840579710145
beef juice,0.006134969325153374,0.02318840579710145
spanish sauce,0.018404907975460124,0.02318840579710145
apple pulp,0.006134969325153374,0.02318840579710145
lamb steak,0.006134969325153374,0.02318840579710145
blood,0.006134969325153374,0.02318840579710145
deer,0.006134969325153374,0.02318840579710145
blanched almond,0.006134969325153374,0.02318840579710145
lean water,0.006134969325153374,0.02318840579710145
heart sweetbread,0.012269938650306749,0.02318840579710145
zest,0.006134969325153374,0.02318840579710145
penny roll,0.006134969325153374,0.02318840579710145
fennel seed,0.006134969325153374,0.02318840579710145
stiffed paste,0.04294478527607362,0.02318840579710145
rue,0.006134969325153374,0.02318840579710145
walnut liquor,0.006134969325153374,0.02318840579710145
green lemon,0.006134969325153374,0.02318840579710145
concord grape,0.018404907975460124,0.02318840579710145
lean paper,0.006134969325153374,0.02318840579710145
pecan nut meat,0.006134969325153374,0.02318840579710145
beef kidney,0.018404907975460124,0.02318840579710145
beef heart,0.006134969325153374,0.02318840579710145
almond oil,0.018404907975460124,0.02318840579710145
fish bone,0.024539877300613498,0.02318840579710145
glue,0.006134969325153374,0.02318840579710145
breast skin,0.006134969325153374,0.02318840579710145
kirschwasser,0.03067484662576687,0.02318840579710145
crabapple jelly,0.018404907975460124,0.02318840579710145
ravigote,0.006134969325153374,0.02318840579710145
finnan haddie,0.024539877300613498,0.02318840579710145
beef liver,0.006134969325153374,0.02318840579710145
black cherry,0.012269938650306749,0.02318840579710145
bitter almond extract,0.012269938650306749,0.02318840579710145
capillaire,0.006134969325153374,0.020289855072463767
pig liver,0.006134969325153374,0.020289855072463767
egg bread,0.006134969325153374,0.020289855072463767
turkey's egg,0.006134969325153374,0.020289855072463767
gruel,0.006134969325153374,0.020289855072463767
white peach,0.012269938650306749,0.020289855072463767
au jus,0.006134969325153374,0.020289855072463767
raspberry sauce,0.018404907975460124,0.020289855072463767
lamb broth,0.012269938650306749,0.020289855072463767
blackberry jelly,0.006134969325153374,0.020289855072463767
pennyroyal,0.006134969325153374,0.020289855072463767
pickle vinegar,0.04294478527607362,0.020289855072463767
partridge breast,0.006134969325153374,0.020289855072463767
acid jelly,0.012269938650306749,0.020289855072463767
curled parsley,0.03067484662576687,0.020289855072463767
jamaica,0.006134969325153374,0.020289855072463767
smart,0.006134969325153374,0.020289855072463767
red pepper pod,0.012269938650306749,0.020289855072463767
cherry cordial,0.006134969325153374,0.020289855072463767
rhenish wine,0.006134969325153374,0.020289855072463767
cassia,0.012269938650306749,0.020289855072463767
milk bread,0.012269938650306749,0.020289855072463767
freestone,0.006134969325153374,0.020289855072463767
white cream sauce,0.006134969325153374,0.020289855072463767
marjoram leaf,0.006134969325153374,0.020289855072463767
stewed asparagus,0.006134969325153374,0.020289855072463767
jelly broth,0.006134969325153374,0.020289855072463767
unslacked lime,0.006134969325153374,0.020289855072463767
truffle broth,0.006134969325153374,0.020289855072463767
plum pudding,0.006134969325153374,0.020289855072463767
dried apricot,0.006134969325153374,0.020289855072463767
soap,0.018404907975460124,0.020289855072463767
tea leaf,0.024539877300613498,0.020289855072463767
tart fruit,0.006134969325153374,0.020289855072463767
white mushroom,0.049079754601226995,0.020289855072463767
roasted mutton leg,0.006134969325153374,0.020289855072463767
wild goose,0.018404907975460124,0.020289855072463767
brown stock,0.012269938650306749,0.020289855072463767
blackberry cordial,0.012269938650306749,0.020289855072463767
venison breast,0.006134969325153374,0.020289855072463767
chicken comb,0.006134969325153374,0.020289855072463767
banana pulp,0.006134969325153374,0.020289855072463767
sweetened meat,0.006134969325153374,0.020289855072463767
green fennel,0.006134969325153374,0.020289855072463767
sugar vinegar,0.006134969325153374,0.020289855072463767
truffle sauce,0.006134969325153374,0.020289855072463767
parmensan cheese,0.012269938650306749,0.020289855072463767
roasted beef sirloin,0.012269938650306749,0.020289855072463767
corned meat,0.006134969325153374,0.020289855072463767
coffee bean,0.006134969325153374,0.020289855072463767
neufchâtel cheese,0.006134969325153374,0.020289855072463767
pulverized cinnamon,0.012269938650306749,0.020289855072463767
cold,0.006134969325153374,0.020289855072463767
potato croquette,0.03067484662576687,0.020289855072463767
peppermint essence,0.006134969325153374,0.020289855072463767
salted salmon,0.006134969325153374,0.020289855072463767
chalk,0.006134969325153374,0.020289855072463767
mocha,0.024539877300613498,0.020289855072463767
java,0.024539877300613498,0.020289855072463767
pudding,0.006134969325153374,0.020289855072463767
lavender oil,0.006134969325153374,0.020289855072463767
tomato paste,0.0736196319018405,0.020289855072463767
melon rind,0.006134969325153374,0.020289855072463767
bologna sausage,0.018404907975460124,0.020289855072463767
canned corn,0.012269938650306749,0.020289855072463767
stewed apple,0.006134969325153374,0.020289855072463767
hominy grit,0.006134969325153374,0.020289855072463767
radish sauce,0.006134969325153374,0.020289855072463767
